full_name,team_name,competition,profile_url,relative_profile_url,season
Antonio Raíllo,RCD Mallorca,ES1,https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,/antonio-raillo/profil/spieler/278296,2024
David López,RCD Mallorca,ES1,https://www.transfermarkt.com/david-lopez/profil/spieler/947431,/david-lopez/profil/spieler/947431,2024
Sebas Wade,RCD Mallorca,ES1,https://www.transfermarkt.com/sebas-wade/profil/spieler/945702,/sebas-wade/profil/spieler/945702,2024
Johan Mojica,RCD Mallorca,ES1,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,/johan-mojica/profil/spieler/262939,2024
Toni Lato,RCD Mallorca,ES1,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,/toni-lato/profil/spieler/320271,2024
Pablo Maffeo,RCD Mallorca,ES1,https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,/pablo-maffeo/profil/spieler/251876,2024
Mateu Morey,RCD Mallorca,ES1,https://www.transfermarkt.com/mateu-morey/profil/spieler/388513,/mateu-morey/profil/spieler/388513,2024
Samú Costa,RCD Mallorca,ES1,https://www.transfermarkt.com/samu-costa/profil/spieler/657430,/samu-costa/profil/spieler/657430,2024
Omar Mascarell,RCD Mallorca,ES1,https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031,/omar-mascarell/profil/spieler/142031,2024
Sergi Darder,RCD Mallorca,ES1,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,/sergi-darder/profil/spieler/142021,2024
Manu Morlanes,RCD Mallorca,ES1,https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225,/manu-morlanes/profil/spieler/335225,2024
Antonio Sánchez,RCD Mallorca,ES1,https://www.transfermarkt.com/antonio-sanchez/profil/spieler/513031,/antonio-sanchez/profil/spieler/513031,2024
Jan Salas,RCD Mallorca,ES1,https://www.transfermarkt.com/jan-salas/profil/spieler/1063574,/jan-salas/profil/spieler/1063574,2024
Dani Rodríguez,RCD Mallorca,ES1,https://www.transfermarkt.com/dani-rodriguez/profil/spieler/139435,/dani-rodriguez/profil/spieler/139435,2024
Daniel Luna,RCD Mallorca,ES1,https://www.transfermarkt.com/daniel-luna/profil/spieler/857830,/daniel-luna/profil/spieler/857830,2024
Chiquinho,RCD Mallorca,ES1,https://www.transfermarkt.com/chiquinho/profil/spieler/695454,/chiquinho/profil/spieler/695454,2024
Javi Llabrés,RCD Mallorca,ES1,https://www.transfermarkt.com/javi-llabres/profil/spieler/706138,/javi-llabres/profil/spieler/706138,2024
Robert Navarro,RCD Mallorca,ES1,https://www.transfermarkt.com/robert-navarro/profil/spieler/563137,/robert-navarro/profil/spieler/563137,2024
Takuma Asano,RCD Mallorca,ES1,https://www.transfermarkt.com/takuma-asano/profil/spieler/245744,/takuma-asano/profil/spieler/245744,2024
Valery Fernández,RCD Mallorca,ES1,https://www.transfermarkt.com/valery-fernandez/profil/spieler/331496,/valery-fernandez/profil/spieler/331496,2024
Vedat Muriqi,RCD Mallorca,ES1,https://www.transfermarkt.com/vedat-muriqi/profil/spieler/256267,/vedat-muriqi/profil/spieler/256267,2024
Cyle Larin,RCD Mallorca,ES1,https://www.transfermarkt.com/cyle-larin/profil/spieler/343463,/cyle-larin/profil/spieler/343463,2024
Abdón Prats,RCD Mallorca,ES1,https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,/abdon-prats/profil/spieler/177452,2024
Marc Domènech,RCD Mallorca,ES1,https://www.transfermarkt.com/marc-domenech/profil/spieler/1296876,/marc-domenech/profil/spieler/1296876,2024
Karl Hein,Real Valladolid CF,ES1,https://www.transfermarkt.com/karl-hein/profil/spieler/493513,/karl-hein/profil/spieler/493513,2024
André Ferreira,Real Valladolid CF,ES1,https://www.transfermarkt.com/andre-ferreira/profil/spieler/290346,/andre-ferreira/profil/spieler/290346,2024
Álvaro Aceves,Real Valladolid CF,ES1,https://www.transfermarkt.com/alvaro-aceves/profil/spieler/710474,/alvaro-aceves/profil/spieler/710474,2024
Arnau Rafús,Real Valladolid CF,ES1,https://www.transfermarkt.com/arnau-rafus/profil/spieler/636686,/arnau-rafus/profil/spieler/636686,2024
Enzo Boyomo,Real Valladolid CF,ES1,https://www.transfermarkt.com/enzo-boyomo/profil/spieler/541555,/enzo-boyomo/profil/spieler/541555,2024
Juma Bah,Real Valladolid CF,ES1,https://www.transfermarkt.com/juma-bah/profil/spieler/1121298,/juma-bah/profil/spieler/1121298,2024
Eray Cömert,Real Valladolid CF,ES1,https://www.transfermarkt.com/eray-comert/profil/spieler/298583,/eray-comert/profil/spieler/298583,2024
David Torres,Real Valladolid CF,ES1,https://www.transfermarkt.com/david-torres/profil/spieler/857832,/david-torres/profil/spieler/857832,2024
Javi Sánchez,Real Valladolid CF,ES1,https://www.transfermarkt.com/javi-sanchez/profil/spieler/340853,/javi-sanchez/profil/spieler/340853,2024
Cenk Özkacar,Real Valladolid CF,ES1,https://www.transfermarkt.com/cenk-ozkacar/profil/spieler/615350,/cenk-ozkacar/profil/spieler/615350,2024
Joseph Aidoo,Real Valladolid CF,ES1,https://www.transfermarkt.com/joseph-aidoo/profil/spieler/358250,/joseph-aidoo/profil/spieler/358250,2024
Iago Parente,Real Valladolid CF,ES1,https://www.transfermarkt.com/iago-parente/profil/spieler/1061260,/iago-parente/profil/spieler/1061260,2024
Adam Aznou,Real Valladolid CF,ES1,https://www.transfermarkt.com/adam-aznou/profil/spieler/938146,/adam-aznou/profil/spieler/938146,2024
Henrique Silva,Real Valladolid CF,ES1,https://www.transfermarkt.com/henrique-silva/profil/spieler/204072,/henrique-silva/profil/spieler/204072,2024
Raúl Chasco,Real Valladolid CF,ES1,https://www.transfermarkt.com/raul-chasco/profil/spieler/834486,/raul-chasco/profil/spieler/834486,2024
Lucas Rosa,Real Valladolid CF,ES1,https://www.transfermarkt.com/lucas-rosa/profil/spieler/468309,/lucas-rosa/profil/spieler/468309,2024
Antonio Candela,Real Valladolid CF,ES1,https://www.transfermarkt.com/antonio-candela/profil/spieler/392881,/antonio-candela/profil/spieler/392881,2024
Luis Pérez,Real Valladolid CF,ES1,https://www.transfermarkt.com/luis-perez/profil/spieler/358115,/luis-perez/profil/spieler/358115,2024
Koke Iglesias,Real Valladolid CF,ES1,https://www.transfermarkt.com/koke-iglesias/profil/spieler/895333,/koke-iglesias/profil/spieler/895333,2024
Florian Grillitsch,Real Valladolid CF,ES1,https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736,/florian-grillitsch/profil/spieler/195736,2024
Mario Martín,Real Valladolid CF,ES1,https://www.transfermarkt.com/mario-martin/profil/spieler/948273,/mario-martin/profil/spieler/948273,2024
Stanko Juric,Real Valladolid CF,ES1,https://www.transfermarkt.com/stanko-juric/profil/spieler/388125,/stanko-juric/profil/spieler/388125,2024
Tamás Nikitscher,Real Valladolid CF,ES1,https://www.transfermarkt.com/tamas-nikitscher/profil/spieler/633056,/tamas-nikitscher/profil/spieler/633056,2024
César de la Hoz,Real Valladolid CF,ES1,https://www.transfermarkt.com/cesar-de-la-hoz/profil/spieler/226261,/cesar-de-la-hoz/profil/spieler/226261,2024
Kike Pérez,Real Valladolid CF,ES1,https://www.transfermarkt.com/kike-perez/profil/spieler/527698,/kike-perez/profil/spieler/527698,2024
Víctor Meseguer,Real Valladolid CF,ES1,https://www.transfermarkt.com/victor-meseguer/profil/spieler/658269,/victor-meseguer/profil/spieler/658269,2024
Ibrahim Alani,Real Valladolid CF,ES1,https://www.transfermarkt.com/ibrahim-alani/profil/spieler/1367276,/ibrahim-alani/profil/spieler/1367276,2024
Mario Maroto,Real Valladolid CF,ES1,https://www.transfermarkt.com/mario-maroto/profil/spieler/710484,/mario-maroto/profil/spieler/710484,2024
Adrián Verde,Real Valladolid CF,ES1,https://www.transfermarkt.com/adrian-verde/profil/spieler/702662,/adrian-verde/profil/spieler/702662,2024
Selim Amallah,Real Valladolid CF,ES1,https://www.transfermarkt.com/selim-amallah/profil/spieler/377219,/selim-amallah/profil/spieler/377219,2024
Chuki,Real Valladolid CF,ES1,https://www.transfermarkt.com/chuki/profil/spieler/926763,/chuki/profil/spieler/926763,2024
Raúl Moro,Real Valladolid CF,ES1,https://www.transfermarkt.com/raul-moro/profil/spieler/624942,/raul-moro/profil/spieler/624942,2024
Stipe Biuk,Real Valladolid CF,ES1,https://www.transfermarkt.com/stipe-biuk/profil/spieler/587520,/stipe-biuk/profil/spieler/587520,2024
Darwin Machís,Real Valladolid CF,ES1,https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,/darwin-machis/profil/spieler/211251,2024
Kenedy,Real Valladolid CF,ES1,https://www.transfermarkt.com/kenedy/profil/spieler/281404,/kenedy/profil/spieler/281404,2024
Amath Ndiaye,Real Valladolid CF,ES1,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,/amath-ndiaye/profil/spieler/339820,2024
Anuar,Real Valladolid CF,ES1,https://www.transfermarkt.com/anuar/profil/spieler/327126,/anuar/profil/spieler/327126,2024
Iván Sánchez,Real Valladolid CF,ES1,https://www.transfermarkt.com/ivan-sanchez/profil/spieler/221311,/ivan-sanchez/profil/spieler/221311,2024
Xavi Moreno,Real Valladolid CF,ES1,https://www.transfermarkt.com/xavi-moreno/profil/spieler/709971,/xavi-moreno/profil/spieler/709971,2024
Juanmi Latasa,Real Valladolid CF,ES1,https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521,/juanmi-latasa/profil/spieler/623521,2024
Mamadou Sylla,Real Valladolid CF,ES1,https://www.transfermarkt.com/mamadou-sylla/profil/spieler/166683,/mamadou-sylla/profil/spieler/166683,2024
Marcos André,Real Valladolid CF,ES1,https://www.transfermarkt.com/marcos-andre/profil/spieler/481084,/marcos-andre/profil/spieler/481084,2024
Adrián Arnu,Real Valladolid CF,ES1,https://www.transfermarkt.com/adrian-arnu/profil/spieler/1176519,/adrian-arnu/profil/spieler/1176519,2024
Augusto Batalla,Rayo Vallecano,ES1,https://www.transfermarkt.com/augusto-batalla/profil/spieler/275218,/augusto-batalla/profil/spieler/275218,2024
Dani Cárdenas,Rayo Vallecano,ES1,https://www.transfermarkt.com/dani-cardenas/profil/spieler/397676,/dani-cardenas/profil/spieler/397676,2024
Miguel Ángel Morro,Rayo Vallecano,ES1,https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,/miguel-angel-morro/profil/spieler/607780,2024
Juanpe Gil,Rayo Vallecano,ES1,https://www.transfermarkt.com/juanpe-gil/profil/spieler/708370,/juanpe-gil/profil/spieler/708370,2024
Miguel Benedi,Rayo Vallecano,ES1,https://www.transfermarkt.com/miguel-benedi/profil/spieler/1064644,/miguel-benedi/profil/spieler/1064644,2024
Adrián Molina,Rayo Vallecano,ES1,https://www.transfermarkt.com/adrian-molina/profil/spieler/1322790,/adrian-molina/profil/spieler/1322790,2024
Abdul Mumin,Rayo Vallecano,ES1,https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,/abdul-mumin/profil/spieler/451801,2024
Florian Lejeune,Rayo Vallecano,ES1,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,/florian-lejeune/profil/spieler/127108,2024
Pelayo Fernández,Rayo Vallecano,ES1,https://www.transfermarkt.com/pelayo-fernandez/profil/spieler/692208,/pelayo-fernandez/profil/spieler/692208,2024
Aridane Hernández,Rayo Vallecano,ES1,https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,/aridane-hernandez/profil/spieler/82503,2024
Marco de las Sías,Rayo Vallecano,ES1,https://www.transfermarkt.com/marco-de-las-sias/profil/spieler/948254,/marco-de-las-sias/profil/spieler/948254,2024
Sergio Lozano,Rayo Vallecano,ES1,https://www.transfermarkt.com/sergio-lozano/profil/spieler/1384902,/sergio-lozano/profil/spieler/1384902,2024
Pep Chavarría,Rayo Vallecano,ES1,https://www.transfermarkt.com/pep-chavarria/profil/spieler/596122,/pep-chavarria/profil/spieler/596122,2024
Alfonso Espino,Rayo Vallecano,ES1,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,/alfonso-espino/profil/spieler/311044,2024
Andrei Rațiu,Rayo Vallecano,ES1,https://www.transfermarkt.com/andrei-ratiu/profil/spieler/527966,/andrei-ratiu/profil/spieler/527966,2024
Iván Balliu,Rayo Vallecano,ES1,https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,/ivan-balliu/profil/spieler/85295,2024
Gerard Gumbau,Rayo Vallecano,ES1,https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,/gerard-gumbau/profil/spieler/268670,2024
Pedro Díaz,Rayo Vallecano,ES1,https://www.transfermarkt.com/pedro-diaz/profil/spieler/363057,/pedro-diaz/profil/spieler/363057,2024
Unai López,Rayo Vallecano,ES1,https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,/unai-lopez/profil/spieler/192009,2024
Óscar Valentín,Rayo Vallecano,ES1,https://www.transfermarkt.com/oscar-valentin/profil/spieler/517753,/oscar-valentin/profil/spieler/517753,2024
Pathé Ciss,Rayo Vallecano,ES1,https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,/pathe-ciss/profil/spieler/525578,2024
Diego Méndez,Rayo Vallecano,ES1,https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,/diego-mendez/profil/spieler/932349,2024
James Rodríguez,Rayo Vallecano,ES1,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103,/james-rodriguez/profil/spieler/88103,2024
Randy Nteka,Rayo Vallecano,ES1,https://www.transfermarkt.com/randy-nteka/profil/spieler/560483,/randy-nteka/profil/spieler/560483,2024
Joni Montiel,Rayo Vallecano,ES1,https://www.transfermarkt.com/joni-montiel/profil/spieler/343273,/joni-montiel/profil/spieler/343273,2024
Oscar Trejo,Rayo Vallecano,ES1,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,/oscar-trejo/profil/spieler/30321,2024
Álvaro García,Rayo Vallecano,ES1,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,/alvaro-garcia/profil/spieler/257062,2024
Jorge de Frutos,Rayo Vallecano,ES1,https://www.transfermarkt.com/jorge-de-frutos/profil/spieler/455181,/jorge-de-frutos/profil/spieler/455181,2024
Adrián Embarba,Rayo Vallecano,ES1,https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,/adrian-embarba/profil/spieler/288318,2024
Isi Palazón,Rayo Vallecano,ES1,https://www.transfermarkt.com/isi-palazon/profil/spieler/362086,/isi-palazon/profil/spieler/362086,2024
Sergio Camello,Rayo Vallecano,ES1,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,/sergio-camello/profil/spieler/505674,2024
Raúl de Tomás,Rayo Vallecano,ES1,https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,/raul-de-tomas/profil/spieler/162038,2024
Sergi Guardiola,Rayo Vallecano,ES1,https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,/sergi-guardiola/profil/spieler/256429,2024
Etienne Eto'o,Rayo Vallecano,ES1,https://www.transfermarkt.com/etienne-etoo/profil/spieler/707359,/etienne-etoo/profil/spieler/707359,2024
Juan Soriano,CD Leganés,ES1,https://www.transfermarkt.com/juan-soriano/profil/spieler/251892,/juan-soriano/profil/spieler/251892,2024
Marko Dmitrovic,CD Leganés,ES1,https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308,/marko-dmitrovic/profil/spieler/94308,2024
Alvin Abajas,CD Leganés,ES1,https://www.transfermarkt.com/alvin-abajas/profil/spieler/1055833,/alvin-abajas/profil/spieler/1055833,2024
Guillermo Ruiz,CD Leganés,ES1,https://www.transfermarkt.com/guillermo-ruiz/profil/spieler/991158,/guillermo-ruiz/profil/spieler/991158,2024
Jackson Porozo,CD Leganés,ES1,https://www.transfermarkt.com/jackson-porozo/profil/spieler/491616,/jackson-porozo/profil/spieler/491616,2024
Jorge Sáenz,CD Leganés,ES1,https://www.transfermarkt.com/jorge-saenz/profil/spieler/340339,/jorge-saenz/profil/spieler/340339,2024
Sergio González,CD Leganés,ES1,https://www.transfermarkt.com/sergio-gonzalez/profil/spieler/308989,/sergio-gonzalez/profil/spieler/308989,2024
Matija Nastasić,CD Leganés,ES1,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,/matija-nastasic/profil/spieler/143559,2024
Aritz Arambarri,CD Leganés,ES1,https://www.transfermarkt.com/aritz-arambarri/profil/spieler/434602,/aritz-arambarri/profil/spieler/434602,2024
Lalo Aguilar,CD Leganés,ES1,https://www.transfermarkt.com/lalo-aguilar/profil/spieler/715679,/lalo-aguilar/profil/spieler/715679,2024
Joao Urbáez,CD Leganés,ES1,https://www.transfermarkt.com/joao-urbaez/profil/spieler/866541,/joao-urbaez/profil/spieler/866541,2024
Javi Hernández,CD Leganés,ES1,https://www.transfermarkt.com/javi-hernandez/profil/spieler/422466,/javi-hernandez/profil/spieler/422466,2024
Enric Franquesa,CD Leganés,ES1,https://www.transfermarkt.com/enric-franquesa/profil/spieler/282700,/enric-franquesa/profil/spieler/282700,2024
Borna Barisic,CD Leganés,ES1,https://www.transfermarkt.com/borna-barisic/profil/spieler/39125,/borna-barisic/profil/spieler/39125,2024
Iker Bachiller,CD Leganés,ES1,https://www.transfermarkt.com/iker-bachiller/profil/spieler/618805,/iker-bachiller/profil/spieler/618805,2024
Valentin Rosier,CD Leganés,ES1,https://www.transfermarkt.com/valentin-rosier/profil/spieler/441170,/valentin-rosier/profil/spieler/441170,2024
Adrià Altimira,CD Leganés,ES1,https://www.transfermarkt.com/adria-altimira/profil/spieler/466807,/adria-altimira/profil/spieler/466807,2024
Yvan Neyou,CD Leganés,ES1,https://www.transfermarkt.com/yvan-neyou/profil/spieler/469669,/yvan-neyou/profil/spieler/469669,2024
Renato Tapia,CD Leganés,ES1,https://www.transfermarkt.com/renato-tapia/profil/spieler/277137,/renato-tapia/profil/spieler/277137,2024
Julián Chicco,CD Leganés,ES1,https://www.transfermarkt.com/julian-chicco/profil/spieler/401583,/julian-chicco/profil/spieler/401583,2024
Carlos Guirao,CD Leganés,ES1,https://www.transfermarkt.com/carlos-guirao/profil/spieler/1054429,/carlos-guirao/profil/spieler/1054429,2024
Seydouba Cissé,CD Leganés,ES1,https://www.transfermarkt.com/seydouba-cisse/profil/spieler/543537,/seydouba-cisse/profil/spieler/543537,2024
Darko Brasanac,CD Leganés,ES1,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,/darko-brasanac/profil/spieler/95641,2024
Álex Gil,CD Leganés,ES1,https://www.transfermarkt.com/alex-gil/profil/spieler/932350,/alex-gil/profil/spieler/932350,2024
Fer Rodríguez,CD Leganés,ES1,https://www.transfermarkt.com/fer-rodriguez/profil/spieler/710007,/fer-rodriguez/profil/spieler/710007,2024
Hugo Solozábal,CD Leganés,ES1,https://www.transfermarkt.com/hugo-solozabal/profil/spieler/945767,/hugo-solozabal/profil/spieler/945767,2024
Óscar Rodríguez,CD Leganés,ES1,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,/oscar-rodriguez/profil/spieler/284884,2024
Roberto López,CD Leganés,ES1,https://www.transfermarkt.com/roberto-lopez/profil/spieler/569866,/roberto-lopez/profil/spieler/569866,2024
Juan Cruz,CD Leganés,ES1,https://www.transfermarkt.com/juan-cruz/profil/spieler/585700,/juan-cruz/profil/spieler/585700,2024
Yan Diomande,CD Leganés,ES1,https://www.transfermarkt.com/yan-diomande/profil/spieler/1390649,/yan-diomande/profil/spieler/1390649,2024
Duk,CD Leganés,ES1,https://www.transfermarkt.com/duktm/profil/spieler/535959,/duktm/profil/spieler/535959,2024
Munir El Haddadi,CD Leganés,ES1,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,/munir-el-haddadi/profil/spieler/223725,2024
Naim García,CD Leganés,ES1,https://www.transfermarkt.com/naim-garcia/profil/spieler/715683,/naim-garcia/profil/spieler/715683,2024
Piri,CD Leganés,ES1,https://www.transfermarkt.com/piri/profil/spieler/935300,/piri/profil/spieler/935300,2024
Adrián Rosell,CD Leganés,ES1,https://www.transfermarkt.com/adrian-rosell/profil/spieler/1065256,/adrian-rosell/profil/spieler/1065256,2024
Dani Raba,CD Leganés,ES1,https://www.transfermarkt.com/dani-raba/profil/spieler/413262,/dani-raba/profil/spieler/413262,2024
Sébastien Haller,CD Leganés,ES1,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,/sebastien-haller/profil/spieler/181375,2024
Miguel de la Fuente,CD Leganés,ES1,https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,/miguel-de-la-fuente/profil/spieler/480883,2024
Diego García,CD Leganés,ES1,https://www.transfermarkt.com/diego-garcia/profil/spieler/852727,/diego-garcia/profil/spieler/852727,2024
Suleiman El Haddadi,CD Leganés,ES1,https://www.transfermarkt.com/suleiman-el-haddadi/profil/spieler/1338488,/suleiman-el-haddadi/profil/spieler/1338488,2024
Ederson,Manchester City,GB1,https://www.transfermarkt.com/ederson/profil/spieler/238223,/ederson/profil/spieler/238223,2024
Stefan Ortega,Manchester City,GB1,https://www.transfermarkt.com/stefan-ortega/profil/spieler/85941,/stefan-ortega/profil/spieler/85941,2024
Marcus Bettinelli,Manchester City,GB1,https://www.transfermarkt.com/marcus-bettinelli/profil/spieler/116648,/marcus-bettinelli/profil/spieler/116648,2024
Scott Carson,Manchester City,GB1,https://www.transfermarkt.com/scott-carson/profil/spieler/14555,/scott-carson/profil/spieler/14555,2024
Spike Brits,Manchester City,GB1,https://www.transfermarkt.com/spike-brits/profil/spieler/1080903,/spike-brits/profil/spieler/1080903,2024
Max Hudson,Manchester City,GB1,https://www.transfermarkt.com/max-hudson/profil/spieler/1082283,/max-hudson/profil/spieler/1082283,2024
Josko Gvardiol,Manchester City,GB1,https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,/josko-gvardiol/profil/spieler/475959,2024
Rúben Dias,Manchester City,GB1,https://www.transfermarkt.com/ruben-dias/profil/spieler/258004,/ruben-dias/profil/spieler/258004,2024
Abdukodir Khusanov,Manchester City,GB1,https://www.transfermarkt.com/abdukodir-khusanov/profil/spieler/763079,/abdukodir-khusanov/profil/spieler/763079,2024
Vitor Reis,Manchester City,GB1,https://www.transfermarkt.com/vitor-reis/profil/spieler/1005575,/vitor-reis/profil/spieler/1005575,2024
Manuel Akanji,Manchester City,GB1,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,/manuel-akanji/profil/spieler/284730,2024
John Stones,Manchester City,GB1,https://www.transfermarkt.com/john-stones/profil/spieler/186590,/john-stones/profil/spieler/186590,2024
Nathan Aké,Manchester City,GB1,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,/nathan-ake/profil/spieler/177476,2024
Jahmai Simpson-Pusey,Manchester City,GB1,https://www.transfermarkt.com/jahmai-simpson-pusey/profil/spieler/942497,/jahmai-simpson-pusey/profil/spieler/942497,2024
Max Alleyne,Manchester City,GB1,https://www.transfermarkt.com/max-alleyne/profil/spieler/843595,/max-alleyne/profil/spieler/843595,2024
Kaden Braithwaite,Manchester City,GB1,https://www.transfermarkt.com/kaden-braithwaite/profil/spieler/1078156,/kaden-braithwaite/profil/spieler/1078156,2024
Rayan Aït-Nouri,Manchester City,GB1,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,/rayan-ait-nouri/profil/spieler/578391,2024
Josh Wilson-Esbrand,Manchester City,GB1,https://www.transfermarkt.com/josh-wilson-esbrand/profil/spieler/576121,/josh-wilson-esbrand/profil/spieler/576121,2024
Rico Lewis,Manchester City,GB1,https://www.transfermarkt.com/rico-lewis/profil/spieler/701057,/rico-lewis/profil/spieler/701057,2024
Kyle Walker,Manchester City,GB1,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,/kyle-walker/profil/spieler/95424,2024
Issa Kaboré,Manchester City,GB1,https://www.transfermarkt.com/issa-kabore/profil/spieler/649452,/issa-kabore/profil/spieler/649452,2024
Rodri,Manchester City,GB1,https://www.transfermarkt.com/rodri/profil/spieler/357565,/rodri/profil/spieler/357565,2024
Kalvin Phillips,Manchester City,GB1,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,/kalvin-phillips/profil/spieler/351749,2024
Jacob Wright,Manchester City,GB1,https://www.transfermarkt.com/jacob-wright/profil/spieler/983702,/jacob-wright/profil/spieler/983702,2024
Tijjani Reijnders,Manchester City,GB1,https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,/tijjani-reijnders/profil/spieler/460939,2024
Nico González,Manchester City,GB1,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,/nico-gonzalez/profil/spieler/466805,2024
Matheus Nunes,Manchester City,GB1,https://www.transfermarkt.com/matheus-nunes/profil/spieler/601883,/matheus-nunes/profil/spieler/601883,2024
Mateo Kovacic,Manchester City,GB1,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,/mateo-kovacic/profil/spieler/51471,2024
Nico O'Reilly,Manchester City,GB1,https://www.transfermarkt.com/nico-oreilly/profil/spieler/743413,/nico-oreilly/profil/spieler/743413,2024
İlkay Gündoğan,Manchester City,GB1,https://www.transfermarkt.com/ilkay-gundogan/profil/spieler/53622,/ilkay-gundogan/profil/spieler/53622,2024
Bernardo Silva,Manchester City,GB1,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,/bernardo-silva/profil/spieler/241641,2024
Kevin De Bruyne,Manchester City,GB1,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,/kevin-de-bruyne/profil/spieler/88755,2024
James McAtee,Manchester City,GB1,https://www.transfermarkt.com/james-mcatee/profil/spieler/583199,/james-mcatee/profil/spieler/583199,2024
Claudio Echeverri,Manchester City,GB1,https://www.transfermarkt.com/claudio-echeverri/profil/spieler/994536,/claudio-echeverri/profil/spieler/994536,2024
Jérémy Doku,Manchester City,GB1,https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049,/jeremy-doku/profil/spieler/486049,2024
Jack Grealish,Manchester City,GB1,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460,/jack-grealish/profil/spieler/203460,2024
Phil Foden,Manchester City,GB1,https://www.transfermarkt.com/phil-foden/profil/spieler/406635,/phil-foden/profil/spieler/406635,2024
Savinho,Manchester City,GB1,https://www.transfermarkt.com/savinho/profil/spieler/743591,/savinho/profil/spieler/743591,2024
Rayan Cherki,Manchester City,GB1,https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223,/rayan-cherki/profil/spieler/607223,2024
Oscar Bobb,Manchester City,GB1,https://www.transfermarkt.com/oscar-bobb/profil/spieler/661207,/oscar-bobb/profil/spieler/661207,2024
Farid Alfa-Ruprecht,Manchester City,GB1,https://www.transfermarkt.com/farid-alfa-ruprecht/profil/spieler/897402,/farid-alfa-ruprecht/profil/spieler/897402,2024
Erling Haaland,Manchester City,GB1,https://www.transfermarkt.com/erling-haaland/profil/spieler/418560,/erling-haaland/profil/spieler/418560,2024
Omar Marmoush,Manchester City,GB1,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,/omar-marmoush/profil/spieler/445939,2024
Divin Mubama,Manchester City,GB1,https://www.transfermarkt.com/divin-mubama/profil/spieler/670848,/divin-mubama/profil/spieler/670848,2024
Robert Sánchez,Chelsea FC,GB1,https://www.transfermarkt.com/robert-sanchez/profil/spieler/403151,/robert-sanchez/profil/spieler/403151,2024
Filip Jørgensen,Chelsea FC,GB1,https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323,/filip-jorgensen/profil/spieler/585323,2024
Mike Penders,Chelsea FC,GB1,https://www.transfermarkt.com/mike-penders/profil/spieler/834397,/mike-penders/profil/spieler/834397,2024
Gabriel Slonina,Chelsea FC,GB1,https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316,/gabriel-slonina/profil/spieler/656316,2024
